date,variable,seriesNo,value
2021-05-01,Pharmaceuticals And Biological Products,1.21,152.473
2021-05-01,Rubber & Plastic Products,1.22,105.487
2021-05-01,Non-Metallic Mineral Products,1.23,91.916
2021-05-01,Basic Metals,1.24,119.417
2021-05-01,Fabricated Metal Products,1.25,117.398
2021-05-01,"Computer, Electronic & Optical Products",1.26,75.709
2021-05-01,Electrical Equipment,1.27,83.47
2021-05-01,Machinery & Equipment,1.28,75.101
2021-05-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,91.935
2021-05-01,Other Transport Equipment,1.30,48.042
2021-05-01,Furniture,1.31,108.658
2021-06-01,Total,1,93.777
2021-06-01,"Food, Beverage & Tobacco",1.1,95.367
2021-06-01,Wood And Of Products Of Wood And Cork,1.16,90.01
2021-06-01,Paper & Paper Products,1.17,316.244
2021-06-01,Printing And Reproduction Of Recorded Media,1.18,91.534
2021-06-01,Refined Petroleum Products,1.19,96.96
2021-06-01,Chemicals & Chemical Products,1.20,124.503
2021-06-01,Pharmaceuticals And Biological Products,1.21,161.662
2021-06-01,Rubber & Plastic Products,1.22,106.981
2021-06-01,Non-Metallic Mineral Products,1.23,97.535
2021-06-01,Basic Metals,1.24,97.814
2021-06-01,Fabricated Metal Products,1.25,125.266
2021-06-01,"Computer, Electronic & Optical Products",1.26,85.052
2021-06-01,Electrical Equipment,1.27,101.639
2021-06-01,Machinery & Equipment,1.28,96.167
2021-06-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,107.645
2021-06-01,Other Transport Equipment,1.30,49.733
2021-06-01,Furniture,1.31,71.6
2021-07-01,Total,1,89.009
2021-07-01,"Food, Beverage & Tobacco",1.1,89.663
2021-07-01,Wood And Of Products Of Wood And Cork,1.16,96.828
2021-07-01,Paper & Paper Products,1.17,314.02
2021-07-01,Printing And Reproduction Of Recorded Media,1.18,96.892
2021-07-01,Refined Petroleum Products,1.19,93.436
2021-07-01,Chemicals & Chemical Products,1.20,97.783
2021-07-01,Pharmaceuticals And Biological Products,1.21,150.413
2021-07-01,Rubber & Plastic Products,1.22,106.484
2021-07-01,Non-Metallic Mineral Products,1.23,97.58
2021-07-01,Basic Metals,1.24,104.424
2021-07-01,Fabricated Metal Products,1.25,117.575
2021-07-01,"Computer, Electronic & Optical Products",1.26,84.984
2021-07-01,Electrical Equipment,1.27,92.433
2021-07-01,Machinery & Equipment,1.28,90.875
2021-07-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,87.021
2021-07-01,Other Transport Equipment,1.30,51.626
2021-07-01,Furniture,1.31,91.698
2021-08-01,Total,1,90.552
2021-08-01,"Food, Beverage & Tobacco",1.1,91.105
2021-08-01,Wood And Of Products Of Wood And Cork,1.16,94.162
2021-08-01,Paper & Paper Products,1.17,286.27
2021-08-01,Printing And Reproduction Of Recorded Media,1.18,97.817
2021-08-01,Refined Petroleum Products,1.19,92.808
2021-08-01,Chemicals & Chemical Products,1.20,110.429
2021-08-01,Pharmaceuticals And Biological Products,1.21,132.956
2021-08-01,Rubber & Plastic Products,1.22,111.033
2021-08-01,Non-Metallic Mineral Products,1.23,89.66
2021-08-01,Basic Metals,1.24,93.8
2021-08-01,Fabricated Metal Products,1.25,117.052
2021-08-01,"Computer, Electronic & Optical Products",1.26,90.073
2021-08-01,Electrical Equipment,1.27,92.696
2021-08-01,Machinery & Equipment,1.28,76.693
2021-08-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,100.496
2021-08-01,Other Transport Equipment,1.30,48.506
2021-08-01,Furniture,1.31,81.888
2021-09-01,Total,1,92.584
2021-09-01,"Food, Beverage & Tobacco",1.1,79.832
2021-09-01,Wood And Of Products Of Wood And Cork,1.16,114.351
2021-09-01,Paper & Paper Products,1.17,341.387
2021-09-01,Printing And Reproduction Of Recorded Media,1.18,104.01
2021-09-01,Refined Petroleum Products,1.19,90.81
2021-09-01,Chemicals & Chemical Products,1.20,115.725
2021-09-01,Pharmaceuticals And Biological Products,1.21,128.614
2021-09-01,Rubber & Plastic Products,1.22,112.213
2021-09-01,Non-Metallic Mineral Products,1.23,92.699
2021-09-01,Basic Metals,1.24,90.392
2021-09-01,Fabricated Metal Products,1.25,124.775
2021-09-01,"Computer, Electronic & Optical Products",1.26,88.939
2021-09-01,Electrical Equipment,1.27,111.108
2021-09-01,Machinery & Equipment,1.28,89.836
2021-09-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,101.428
2021-09-01,Other Transport Equipment,1.30,53.392
2021-09-01,Furniture,1.31,103.248
2021-10-01,Total,1,91.983
2021-10-01,"Food, Beverage & Tobacco",1.1,87.729
2021-10-01,Wood And Of Products Of Wood And Cork,1.16,104.274
2021-10-01,Paper & Paper Products,1.17,324.154
2021-10-01,Printing And Reproduction Of Recorded Media,1.18,111.835
2021-10-01,Refined Petroleum Products,1.19,86.568
2021-10-01,Chemicals & Chemical Products,1.20,113.275
2021-10-01,Pharmaceuticals And Biological Products,1.21,153.693
2021-10-01,Rubber & Plastic Products,1.22,107.256
2021-10-01,Non-Metallic Mineral Products,1.23,94.848
2021-10-01,Basic Metals,1.24,88.258
2021-10-01,Fabricated Metal Products,1.25,125.053
2021-10-01,"Computer, Electronic & Optical Products",1.26,84.415
2021-10-01,Electrical Equipment,1.27,96.538
2021-10-01,Machinery & Equipment,1.28,93.006
2021-10-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,106.173
2021-10-01,Other Transport Equipment,1.30,61.337
2021-10-01,Furniture,1.31,101.294
2021-11-01,Total,1,90.13
2021-11-01,"Food, Beverage & Tobacco",1.1,88.389
2021-11-01,Wood And Of Products Of Wood And Cork,1.16,114.871
2021-11-01,Paper & Paper Products,1.17,333.209
2021-11-01,Printing And Reproduction Of Recorded Media,1.18,130.824
2021-11-01,Refined Petroleum Products,1.19,86.417
2021-11-01,Chemicals & Chemical Products,1.20,112.839
2021-11-01,Pharmaceuticals And Biological Products,1.21,126.103
2021-11-01,Rubber & Plastic Products,1.22,110.762
2021-11-01,Non-Metallic Mineral Products,1.23,96.563
2021-11-01,Basic Metals,1.24,101.704
2021-11-01,Fabricated Metal Products,1.25,121.096
2021-11-01,"Computer, Electronic & Optical Products",1.26,85.166
2021-11-01,Electrical Equipment,1.27,102.135
2021-11-01,Machinery & Equipment,1.28,80.973
2021-11-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,98.873
2021-11-01,Other Transport Equipment,1.30,60.232
2021-11-01,Furniture,1.31,110.847
2021-12-01,Total,1,98.906
2021-12-01,"Food, Beverage & Tobacco",1.1,94.463
2021-12-01,Wood And Of Products Of Wood And Cork,1.16,106.252
2021-12-01,Paper & Paper Products,1.17,317.635
2021-12-01,Printing And Reproduction Of Recorded Media,1.18,132.212
2021-12-01,Refined Petroleum Products,1.19,90.583
2021-12-01,Chemicals & Chemical Products,1.20,117.853
2021-12-01,Pharmaceuticals And Biological Products,1.21,170.315
2021-12-01,Rubber & Plastic Products,1.22,115.209
2021-12-01,Non-Metallic Mineral Products,1.23,112.206
2021-12-01,Basic Metals,1.24,96.898
2021-12-01,Fabricated Metal Products,1.25,148.473
2021-12-01,"Computer, Electronic & Optical Products",1.26,86.841
2021-12-01,Electrical Equipment,1.27,124.15
2021-12-01,Machinery & Equipment,1.28,108.059
2021-12-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,104.411
2021-12-01,Other Transport Equipment,1.30,67.942
2021-12-01,Furniture,1.31,119.577
2022-01-01,Total,1,90.927
2022-01-01,"Food, Beverage & Tobacco",1.1,114.806
2022-01-01,Wood And Of Products Of Wood And Cork,1.16,111.104
2022-01-01,Paper & Paper Products,1.17,348.077
2022-01-01,Printing And Reproduction Of Recorded Media,1.18,123.314
2022-01-01,Refined Petroleum Products,1.19,89.17
2022-01-01,Chemicals & Chemical Products,1.20,118.063
2022-01-01,Pharmaceuticals And Biological Products,1.21,110.432
2022-01-01,Rubber & Plastic Products,1.22,104.997
2022-01-01,Non-Metallic Mineral Products,1.23,93.681
2022-01-01,Basic Metals,1.24,112.432
2022-01-01,Fabricated Metal Products,1.25,124.873
2022-01-01,"Computer, Electronic & Optical Products",1.26,85.706
2022-01-01,Electrical Equipment,1.27,94.978
2022-01-01,Machinery & Equipment,1.28,97.814
2022-01-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,102.802
2022-01-01,Other Transport Equipment,1.30,51.19
2022-01-01,Furniture,1.31,100.128
2022-02-01,Total,1,86.783
2022-02-01,"Food, Beverage & Tobacco",1.1,102.325
2022-02-01,Wood And Of Products Of Wood And Cork,1.16,87.047
2022-02-01,Paper & Paper Products,1.17,258.788
2022-02-01,Printing And Reproduction Of Recorded Media,1.18,92.345
2022-02-01,Refined Petroleum Products,1.19,87.849
2022-02-01,Chemicals & Chemical Products,1.20,107.555
2022-02-01,Pharmaceuticals And Biological Products,1.21,144.509
2022-02-01,Rubber & Plastic Products,1.22,91.706
2022-02-01,Non-Metallic Mineral Products,1.23,74.165
2022-02-01,Basic Metals,1.24,82.424
2022-02-01,Fabricated Metal Products,1.25,108.703
2022-02-01,"Computer, Electronic & Optical Products",1.26,85.426
2022-02-01,Electrical Equipment,1.27,88.342
2022-02-01,Machinery & Equipment,1.28,65.347
2022-02-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,99.327
2022-02-01,Other Transport Equipment,1.30,49.812
2022-02-01,Furniture,1.31,66.173
2022-03-01,Total,1,99.299
2022-03-01,"Food, Beverage & Tobacco",1.1,113.932
2022-03-01,Wood And Of Products Of Wood And Cork,1.16,105.671
2022-03-01,Paper & Paper Products,1.17,346.29
2022-03-01,Printing And Reproduction Of Recorded Media,1.18,117.922
2022-03-01,Refined Petroleum Products,1.19,91.05
2022-03-01,Chemicals & Chemical Products,1.20,124.132
2022-03-01,Pharmaceuticals And Biological Products,1.21,126.755
2022-03-01,Rubber & Plastic Products,1.22,121.978
2022-03-01,Non-Metallic Mineral Products,1.23,100.561
2022-03-01,Basic Metals,1.24,108.099
2022-03-01,Fabricated Metal Products,1.25,139.474
2022-03-01,"Computer, Electronic & Optical Products",1.26,93.495
2022-03-01,Electrical Equipment,1.27,127.133
2022-03-01,Machinery & Equipment,1.28,98.346
2022-03-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,108.052
2022-03-01,Other Transport Equipment,1.30,68.234
2022-03-01,Furniture,1.31,92.868
2022-04-01,Total,1,94.342
2022-04-01,"Food, Beverage & Tobacco",1.1,100.383
2022-04-01,Wood And Of Products Of Wood And Cork,1.16,130.468
2022-04-01,Paper & Paper Products,1.17,292.701
2022-04-01,Printing And Reproduction Of Recorded Media,1.18,111.25
2022-04-01,Refined Petroleum Products,1.19,89.025
2022-04-01,Chemicals & Chemical Products,1.20,113.515
2022-04-01,Pharmaceuticals And Biological Products,1.21,142.831
2022-04-01,Rubber & Plastic Products,1.22,114.423
2022-04-01,Non-Metallic Mineral Products,1.23,93.432
2022-04-01,Basic Metals,1.24,90.55
2022-04-01,Fabricated Metal Products,1.25,122.757
2022-04-01,"Computer, Electronic & Optical Products",1.26,88.384
2022-04-01,Electrical Equipment,1.27,101.057
2022-04-01,Machinery & Equipment,1.28,95.639
2022-04-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,96.947
2022-04-01,Other Transport Equipment,1.30,61.811
2022-04-01,Furniture,1.31,94.596
2022-05-01,Total,1,93.099
2022-05-01,"Food, Beverage & Tobacco",1.1,101.934
2022-05-01,Wood And Of Products Of Wood And Cork,1.16,103.793
2022-05-01,Paper & Paper Products,1.17,333.549
2022-05-01,Printing And Reproduction Of Recorded Media,1.18,100.775
2022-05-01,Refined Petroleum Products,1.19,92.865
2022-05-01,Chemicals & Chemical Products,1.20,110.818
2022-05-01,Pharmaceuticals And Biological Products,1.21,136.267
2022-05-01,Rubber & Plastic Products,1.22,118.073
2022-05-01,Non-Metallic Mineral Products,1.23,90.031
2022-05-01,Basic Metals,1.24,114.101
2022-05-01,Fabricated Metal Products,1.25,122.405
2022-05-01,"Computer, Electronic & Optical Products",1.26,91.296
2022-05-01,Electrical Equipment,1.27,98.895
2022-05-01,Machinery & Equipment,1.28,80.812
2022-05-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,93.516
2022-05-01,Other Transport Equipment,1.30,57.54
2022-05-01,Furniture,1.31,76.917
2022-06-01,Total,1,96.865
2022-06-01,"Food, Beverage & Tobacco",1.1,104.149
2022-06-01,Wood And Of Products Of Wood And Cork,1.16,108.991
2022-06-01,Paper & Paper Products,1.17,323.923
2022-06-01,Printing And Reproduction Of Recorded Media,1.18,103.609
2022-06-01,Refined Petroleum Products,1.19,94.653
2022-06-01,Chemicals & Chemical Products,1.20,109.658
2022-06-01,Pharmaceuticals And Biological Products,1.21,121.841
2022-06-01,Rubber & Plastic Products,1.22,121.73
2022-06-01,Non-Metallic Mineral Products,1.23,96.747
2022-06-01,Basic Metals,1.24,82.853
2022-06-01,Fabricated Metal Products,1.25,141.104
2022-06-01,"Computer, Electronic & Optical Products",1.26,87.448
2022-06-01,Electrical Equipment,1.27,113.973
2022-06-01,Machinery & Equipment,1.28,109.065
2022-06-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,105.561
2022-06-01,Other Transport Equipment,1.30,68.803
2022-06-01,Furniture,1.31,82.792
2022-07-01,Total,1,90.595
2022-07-01,"Food, Beverage & Tobacco",1.1,107.569
2022-07-01,Wood And Of Products Of Wood And Cork,1.16,111.521
2022-07-01,Paper & Paper Products,1.17,335.467
2022-07-01,Printing And Reproduction Of Recorded Media,1.18,104.548
2022-07-01,Refined Petroleum Products,1.19,104.533
2022-07-01,Chemicals & Chemical Products,1.20,100.281
2022-07-01,Pharmaceuticals And Biological Products,1.21,111.634
2022-07-01,Rubber & Plastic Products,1.22,118.968
2022-07-01,Non-Metallic Mineral Products,1.23,91.967
2022-07-01,Basic Metals,1.24,82.207
2022-07-01,Fabricated Metal Products,1.25,130.322
2022-07-01,"Computer, Electronic & Optical Products",1.26,81.888
2022-07-01,Electrical Equipment,1.27,107.021
2022-07-01,Machinery & Equipment,1.28,109.499
2022-07-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,97.344
2022-07-01,Other Transport Equipment,1.30,63.424
2022-07-01,Furniture,1.31,136.476
2022-08-01,Total,1,91.448
2022-08-01,"Food, Beverage & Tobacco",1.1,111.152
2022-08-01,Wood And Of Products Of Wood And Cork,1.16,111.731
2022-08-01,Paper & Paper Products,1.17,325.57
2022-08-01,Printing And Reproduction Of Recorded Media,1.18,108.054
2022-08-01,Refined Petroleum Products,1.19,100.298
2022-08-01,Chemicals & Chemical Products,1.20,92.856
2022-08-01,Pharmaceuticals And Biological Products,1.21,143.676
2022-08-01,Rubber & Plastic Products,1.22,113.465
2022-08-01,Non-Metallic Mineral Products,1.23,101.528
2022-08-01,Basic Metals,1.24,83.003
2022-08-01,Fabricated Metal Products,1.25,133.178
2022-08-01,"Computer, Electronic & Optical Products",1.26,84.326
2022-08-01,Electrical Equipment,1.27,108.629
2022-08-01,Machinery & Equipment,1.28,83.796
2022-08-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,106.832
2022-08-01,Other Transport Equipment,1.30,66.589
2022-08-01,Furniture,1.31,108.859
2022-09-01,Total,1,93.643
2022-09-01,"Food, Beverage & Tobacco",1.1,109.146
2022-09-01,Wood And Of Products Of Wood And Cork,1.16,132.509
2022-09-01,Paper & Paper Products,1.17,302.19
2022-09-01,Printing And Reproduction Of Recorded Media,1.18,114.362
2022-09-01,Refined Petroleum Products,1.19,101.768
2022-09-01,Chemicals & Chemical Products,1.20,103.462
2022-09-01,Pharmaceuticals And Biological Products,1.21,118.587
2022-09-01,Rubber & Plastic Products,1.22,115.226
2022-09-01,Non-Metallic Mineral Products,1.23,94.78
2022-09-01,Basic Metals,1.24,142.801
2022-09-01,Fabricated Metal Products,1.25,141.454
2022-09-01,"Computer, Electronic & Optical Products",1.26,83.917
2022-09-01,Electrical Equipment,1.27,113.765
2022-09-01,Machinery & Equipment,1.28,109.056
2022-09-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,116.204
2022-09-01,Other Transport Equipment,1.30,71.661
2022-09-01,Furniture,1.31,122.688
2022-10-01,Total,1,91.39
2022-10-01,"Food, Beverage & Tobacco",1.1,95.338
2022-10-01,Wood And Of Products Of Wood And Cork,1.16,109.742
2022-10-01,Paper & Paper Products,1.17,285.796
2022-10-01,Printing And Reproduction Of Recorded Media,1.18,115.907
2022-10-01,Refined Petroleum Products,1.19,99.247
2022-10-01,Chemicals & Chemical Products,1.20,98.176
2022-10-01,Pharmaceuticals And Biological Products,1.21,106.531
2022-10-01,Rubber & Plastic Products,1.22,107.425
2022-10-01,Non-Metallic Mineral Products,1.23,96.237
2022-10-01,Basic Metals,1.24,78.453
2022-10-01,Fabricated Metal Products,1.25,127.377
2022-10-01,"Computer, Electronic & Optical Products",1.26,84.962
2022-10-01,Electrical Equipment,1.27,104.116
2022-10-01,Machinery & Equipment,1.28,118.928
2022-10-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,118.216
2022-10-01,Other Transport Equipment,1.30,63.427
2022-10-01,Furniture,1.31,121.758
2022-11-01,Total,1,86.794
2022-11-01,"Food, Beverage & Tobacco",1.1,92.167
2022-11-01,Wood And Of Products Of Wood And Cork,1.16,119.229
2022-11-01,Paper & Paper Products,1.17,321.668
2022-11-01,Printing And Reproduction Of Recorded Media,1.18,129.174
2022-11-01,Refined Petroleum Products,1.19,93.166
2022-11-01,Chemicals & Chemical Products,1.20,96.513
2022-11-01,Pharmaceuticals And Biological Products,1.21,146.186
2022-11-01,Rubber & Plastic Products,1.22,109.378
2022-11-01,Non-Metallic Mineral Products,1.23,99.96
2022-11-01,Basic Metals,1.24,88.083
2022-11-01,Fabricated Metal Products,1.25,127.692
2022-11-01,"Computer, Electronic & Optical Products",1.26,75.43
2022-11-01,Electrical Equipment,1.27,115.127
2022-11-01,Machinery & Equipment,1.28,88.06
2022-11-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,127.489
2022-11-01,Other Transport Equipment,1.30,71.262
2022-11-01,Furniture,1.31,125.257
2022-12-01,Total,1,95.437
2022-12-01,"Food, Beverage & Tobacco",1.1,96.173
2022-12-01,Wood And Of Products Of Wood And Cork,1.16,123.646
2022-12-01,Paper & Paper Products,1.17,331.353
2022-12-01,Printing And Reproduction Of Recorded Media,1.18,136.283
2022-12-01,Refined Petroleum Products,1.19,96.236
2022-12-01,Chemicals & Chemical Products,1.20,102.692
2022-12-01,Pharmaceuticals And Biological Products,1.21,137.686
2022-12-01,Rubber & Plastic Products,1.22,107.903
2022-12-01,Non-Metallic Mineral Products,1.23,97.09
2022-12-01,Basic Metals,1.24,84.933
2022-12-01,Fabricated Metal Products,1.25,146.401
2022-12-01,"Computer, Electronic & Optical Products",1.26,86.751
2022-12-01,Electrical Equipment,1.27,121.507
2022-12-01,Machinery & Equipment,1.28,108.832
2022-12-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,130.212
2022-12-01,Other Transport Equipment,1.30,76.073
2022-12-01,Furniture,1.31,168.101
2023-01-01,Total,1,88.249
2023-01-01,"Food, Beverage & Tobacco",1.1,112.602
2023-01-01,Wood And Of Products Of Wood And Cork,1.16,115.064
2023-01-01,Paper & Paper Products,1.17,311.737
2023-01-01,Printing And Reproduction Of Recorded Media,1.18,95.895
2023-01-01,Refined Petroleum Products,1.19,98.48
2023-01-01,Chemicals & Chemical Products,1.20,96.767
2023-01-01,Pharmaceuticals And Biological Products,1.21,149.931
2023-01-01,Rubber & Plastic Products,1.22,90.39
2023-01-01,Non-Metallic Mineral Products,1.23,79.721
2023-01-01,Basic Metals,1.24,81.549
2023-01-01,Fabricated Metal Products,1.25,105.894
2023-01-01,"Computer, Electronic & Optical Products",1.26,82.052
2023-01-01,Electrical Equipment,1.27,82.861
2023-01-01,Machinery & Equipment,1.28,88.21
2023-01-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,92.826
2023-01-01,Other Transport Equipment,1.30,52.293
2023-01-01,Furniture,1.31,87.566
2023-02-01,Total,1,78.608
2023-02-01,"Food, Beverage & Tobacco",1.1,104.246
2023-02-01,Wood And Of Products Of Wood And Cork,1.16,111.8
2023-02-01,Paper & Paper Products,1.17,346.923
2023-02-01,Printing And Reproduction Of Recorded Media,1.18,96.689
2023-02-01,Refined Petroleum Products,1.19,89.634
2023-02-01,Chemicals & Chemical Products,1.20,86.506
2023-02-01,Pharmaceuticals And Biological Products,1.21,56.632
2023-02-01,Rubber & Plastic Products,1.22,90.517
2023-02-01,Non-Metallic Mineral Products,1.23,85.947
2023-02-01,Basic Metals,1.24,95.543
2023-02-01,Fabricated Metal Products,1.25,110.937
2023-02-01,"Computer, Electronic & Optical Products",1.26,77.361
2023-02-01,Electrical Equipment,1.27,77.323
2023-02-01,Machinery & Equipment,1.28,71.654
2023-02-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,99.365
2023-02-01,Other Transport Equipment,1.30,62.214
2023-02-01,Furniture,1.31,84.835
2023-03-01,Total,1,95.151
2023-03-01,"Food, Beverage & Tobacco",1.1,111.657
2023-03-01,Wood And Of Products Of Wood And Cork,1.16,135.54
2023-03-01,Paper & Paper Products,1.17,355.956
2023-03-01,Printing And Reproduction Of Recorded Media,1.18,106.454
2023-03-01,Refined Petroleum Products,1.19,102.395
2023-03-01,Chemicals & Chemical Products,1.20,103.008
2023-03-01,Pharmaceuticals And Biological Products,1.21,113.926
2023-03-01,Rubber & Plastic Products,1.22,99.147
2023-03-01,Non-Metallic Mineral Products,1.23,100.589
2023-03-01,Basic Metals,1.24,113.284
2023-03-01,Fabricated Metal Products,1.25,138.378
2023-03-01,"Computer, Electronic & Optical Products",1.26,87.57
2023-03-01,Electrical Equipment,1.27,115.185
2023-03-01,Machinery & Equipment,1.28,96.819
2023-03-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,119.933
2023-03-01,Other Transport Equipment,1.30,83.428
2023-03-01,Furniture,1.31,91.049
2023-04-01,Total,1,87.668
2023-04-01,"Food, Beverage & Tobacco",1.1,91.197
2023-04-01,Wood And Of Products Of Wood And Cork,1.16,112.956
2023-04-01,Paper & Paper Products,1.17,323.069
2023-04-01,Printing And Reproduction Of Recorded Media,1.18,92.689
2023-04-01,Refined Petroleum Products,1.19,93.767
2023-04-01,Chemicals & Chemical Products,1.20,104.325
2023-04-01,Pharmaceuticals And Biological Products,1.21,107.079
2023-04-01,Rubber & Plastic Products,1.22,87.432
2023-04-01,Non-Metallic Mineral Products,1.23,94.537
2023-04-01,Basic Metals,1.24,103.486
2023-04-01,Fabricated Metal Products,1.25,112.551
2023-04-01,"Computer, Electronic & Optical Products",1.26,81.387
2023-04-01,Electrical Equipment,1.27,86.478
2023-04-01,Machinery & Equipment,1.28,97.072
2023-04-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,116.061
2023-04-01,Other Transport Equipment,1.30,69.399
2023-04-01,Furniture,1.31,101.693
2023-05-01,Total,1,82.968
2023-05-01,"Food, Beverage & Tobacco",1.1,105.642
2023-05-01,Wood And Of Products Of Wood And Cork,1.16,115.928
2023-05-01,Paper & Paper Products,1.17,310.268
2023-05-01,Printing And Reproduction Of Recorded Media,1.18,100.566
2023-05-01,Refined Petroleum Products,1.19,78.257
2023-05-01,Chemicals & Chemical Products,1.20,104.183
2023-05-01,Pharmaceuticals And Biological Products,1.21,140.72
2023-05-01,Rubber & Plastic Products,1.22,97.216
2023-05-01,Non-Metallic Mineral Products,1.23,107.88
2023-05-01,Basic Metals,1.24,93.377
2023-05-01,Fabricated Metal Products,1.25,120.827
2023-05-01,"Computer, Electronic & Optical Products",1.26,72.21
2023-05-01,Electrical Equipment,1.27,92.867
2023-05-01,Machinery & Equipment,1.28,70.865
2023-05-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,132.345
2023-05-01,Other Transport Equipment,1.30,73.683
2023-05-01,Furniture,1.31,101.44
2023-06-01,Total,1,90.307
2023-06-01,"Food, Beverage & Tobacco",1.1,104.451
2023-06-01,Wood And Of Products Of Wood And Cork,1.16,104.291
2023-06-01,Paper & Paper Products,1.17,282.845
2023-06-01,Printing And Reproduction Of Recorded Media,1.18,86.409
2023-06-01,Refined Petroleum Products,1.19,89.464
2023-06-01,Chemicals & Chemical Products,1.20,98.778
2023-06-01,Pharmaceuticals And Biological Products,1.21,97.79
2023-06-01,Rubber & Plastic Products,1.22,95.267
2023-06-01,Non-Metallic Mineral Products,1.23,104.545
2023-06-01,Basic Metals,1.24,100.903
2023-06-01,Fabricated Metal Products,1.25,121.516
2023-06-01,"Computer, Electronic & Optical Products",1.26,84.885
2023-06-01,Electrical Equipment,1.27,108.418
2023-06-01,Machinery & Equipment,1.28,101.805
2023-06-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,135.414
2023-06-01,Other Transport Equipment,1.30,74.566
2023-06-01,Furniture,1.31,106.723
2023-07-01,Total,1,90.104
2023-07-01,"Food, Beverage & Tobacco",1.1,105.448
2023-07-01,Wood And Of Products Of Wood And Cork,1.16,117.13
2023-07-01,Paper & Paper Products,1.17,289.211
2023-07-01,Printing And Reproduction Of Recorded Media,1.18,97.795
2023-07-01,Refined Petroleum Products,1.19,98.918
2023-07-01,Chemicals & Chemical Products,1.20,99.758
2023-07-01,Pharmaceuticals And Biological Products,1.21,60.689
2023-07-01,Rubber & Plastic Products,1.22,91.42
2023-07-01,Non-Metallic Mineral Products,1.23,100.592
2023-07-01,Basic Metals,1.24,84.339
2023-07-01,Fabricated Metal Products,1.25,112.67
2023-07-01,"Computer, Electronic & Optical Products",1.26,87.426
2023-07-01,Electrical Equipment,1.27,90.22
2023-07-01,Machinery & Equipment,1.28,103.07
2023-07-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,146.403
2023-07-01,Other Transport Equipment,1.30,72.87
2023-07-01,Furniture,1.31,114.236
2023-08-01,Total,1,79.684
2023-08-01,"Food, Beverage & Tobacco",1.1,109.273
2023-08-01,Wood And Of Products Of Wood And Cork,1.16,109.671
2023-08-01,Paper & Paper Products,1.17,280.899
2023-08-01,Printing And Reproduction Of Recorded Media,1.18,94.829
2023-08-01,Refined Petroleum Products,1.19,92.306
2023-08-01,Chemicals & Chemical Products,1.20,85.916
2023-08-01,Pharmaceuticals And Biological Products,1.21,127.416
2023-08-01,Rubber & Plastic Products,1.22,102.175
2023-08-01,Non-Metallic Mineral Products,1.23,105.948
2023-08-01,Basic Metals,1.24,90.76
2023-08-01,Fabricated Metal Products,1.25,116.45
2023-08-01,"Computer, Electronic & Optical Products",1.26,67.602
2023-08-01,Electrical Equipment,1.27,95.12
2023-08-01,Machinery & Equipment,1.28,73.106
2023-08-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,139.534
2023-08-01,Other Transport Equipment,1.30,75.092
2023-08-01,Furniture,1.31,100.794
2023-09-01,Total,1,92.494
2023-09-01,"Food, Beverage & Tobacco",1.1,106.403
2023-09-01,Wood And Of Products Of Wood And Cork,1.16,101.621
2023-09-01,Paper & Paper Products,1.17,287.505
2023-09-01,Printing And Reproduction Of Recorded Media,1.18,100.135
2023-09-01,Refined Petroleum Products,1.19,86.97
2023-09-01,Chemicals & Chemical Products,1.20,89.532
2023-09-01,Pharmaceuticals And Biological Products,1.21,67.125
2023-09-01,Rubber & Plastic Products,1.22,96.761
2023-09-01,Non-Metallic Mineral Products,1.23,98.329
2023-09-01,Basic Metals,1.24,91.678
2023-09-01,Fabricated Metal Products,1.25,115.548
2023-09-01,"Computer, Electronic & Optical Products",1.26,93.167
2023-09-01,Electrical Equipment,1.27,94.736
2023-09-01,Machinery & Equipment,1.28,102.381
2023-09-01,"Motor Vehicles, Trailers And Semi-Trailers",1.29,139.256
