date,variable,seriesNo,value
2019-08-01,Professional Scientific & Controlling Instruments & Apparatus Nes,1.87,1696313.0
2019-08-01,Photographic Apparatus Equipment & Supplies & Optical Goods Nes; Watches & Clocks,1.88,496333.0
2019-08-01,Miscellaneous Manufactured Articles Nes,1.89,1359876.0
2019-09-01,Total Merchandise Exports,1,43494319.0
2019-09-01,"Fish, Seafood (Excl Marine Mammals) & Preparations",1.4,29334.0
2019-09-01,Vegetables & Fruit,1.6,30728.0
2019-09-01,"Coffee, Tea, Cocoa, Spices & Manufactures",1.8,105685.0
2019-09-01,Beverages,1.11,459164.0
2019-09-01,Tobacco & Manufactures,1.12,100079.0
2019-09-01,Crude Rubber,1.23,117329.0
2019-09-01,Crude Fertilizers & Minerals (Excl Division 56 Coal Petroleum & Precious Stones),1.27,12006.0
2019-09-01,Metalliferous Ores & Metal Scrap,1.28,104758.0
2019-09-01,Crude Animal & Vegetable Materials Nes,1.29,25727.0
2019-09-01,"Coal, Coke & Briquettes",1.32,10.0
2019-09-01,Petroleum & Products & Related Materials,1.33,4644880.0
2019-09-01,Gas,1.34,8931.0
2019-09-01,Oil Bunkers,1.39,1811298.0
2019-09-01,Fixed Vegetable Fats & Oils Crude Refined Or Fractionated,1.42,11602.0
2019-09-01,Animal Or Vegetable Fats & Oils Processed Waxes Of Animal Or Vegetable Origin Inedible Mixtures Or Preparations Of Animal Or Vegetable Fats Or Oils Nes,1.43,5252.0
2019-09-01,Organic Chemicals,1.51,1337924.0
2019-09-01,Medicinal & Pharmaceutical Products,1.54,1005546.0
2019-09-01,Essential Oils & Resinoids & Perfume Materials; Toilet Polishing & Cleansing Preparations,1.55,1217234.0
2019-09-01,Plastics In Primary Forms,1.57,1282307.0
2019-09-01,Plastics In Non-Primary Forms,1.58,132887.0
2019-09-01,Rubber Manufactures Nes,1.62,93899.0
2019-09-01,"Paper, Paperboard & Articles Of Paper Pulp Of Paper Or Of Paperboard",1.64,155087.0
2019-09-01,"Textile, Yarn, Fabrics Made-Up Articles Nes & Related Products",1.65,72322.0
2019-09-01,Non-Metallic Mineral Manufactures Nes,1.66,274587.0
2019-09-01,Iron & Steel,1.67,208087.0
2019-09-01,Non-Ferrous Metals,1.68,251365.0
2019-09-01,Manufactures Of Metals Nes,1.69,493377.0
2019-09-01,Office Machines & Automatic Data-Processing Machines,1.75,1732932.0
2019-09-01,Telecommunications & Sound-Recording & Reproducing Apparatus & Equipment,1.76,1618129.0
2019-09-01,Electrical Machinery Apparatus & Appliances Nes & Electrical Parts Thereof,1.77,11583476.0
2019-09-01,Articles Of Apparel & Clothing Accessories,1.84,153910.0
2019-09-01,Professional Scientific & Controlling Instruments & Apparatus Nes,1.87,1874636.0
2019-09-01,Photographic Apparatus Equipment & Supplies & Optical Goods Nes; Watches & Clocks,1.88,546728.0
2019-09-01,Miscellaneous Manufactured Articles Nes,1.89,1333768.0
2019-10-01,Total Merchandise Exports,1,46828474.0
2019-10-01,"Fish, Seafood (Excl Marine Mammals) & Preparations",1.4,43079.0
2019-10-01,Vegetables & Fruit,1.6,29942.0
2019-10-01,"Coffee, Tea, Cocoa, Spices & Manufactures",1.8,117165.0
2019-10-01,Beverages,1.11,381227.0
2019-10-01,Tobacco & Manufactures,1.12,126459.0
2019-10-01,Crude Rubber,1.23,120959.0
2019-10-01,Crude Fertilizers & Minerals (Excl Division 56 Coal Petroleum & Precious Stones),1.27,8020.0
2019-10-01,Metalliferous Ores & Metal Scrap,1.28,102574.0
2019-10-01,Crude Animal & Vegetable Materials Nes,1.29,14812.0
2019-10-01,"Coal, Coke & Briquettes",1.32,4.0
2019-10-01,Petroleum & Products & Related Materials,1.33,5850936.0
2019-10-01,Gas,1.34,48670.0
2019-10-01,Oil Bunkers,1.39,1936881.0
2019-10-01,Fixed Vegetable Fats & Oils Crude Refined Or Fractionated,1.42,13890.0
2019-10-01,Animal Or Vegetable Fats & Oils Processed Waxes Of Animal Or Vegetable Origin Inedible Mixtures Or Preparations Of Animal Or Vegetable Fats Or Oils Nes,1.43,5130.0
2019-10-01,Organic Chemicals,1.51,1432001.0
2019-10-01,Medicinal & Pharmaceutical Products,1.54,1103070.0
2019-10-01,Essential Oils & Resinoids & Perfume Materials; Toilet Polishing & Cleansing Preparations,1.55,1251320.0
2019-10-01,Plastics In Primary Forms,1.57,1381157.0
2019-10-01,Plastics In Non-Primary Forms,1.58,130717.0
2019-10-01,Rubber Manufactures Nes,1.62,88041.0
2019-10-01,"Paper, Paperboard & Articles Of Paper Pulp Of Paper Or Of Paperboard",1.64,183163.0
2019-10-01,"Textile, Yarn, Fabrics Made-Up Articles Nes & Related Products",1.65,79339.0
2019-10-01,Non-Metallic Mineral Manufactures Nes,1.66,163901.0
2019-10-01,Iron & Steel,1.67,238825.0
2019-10-01,Non-Ferrous Metals,1.68,238935.0
2019-10-01,Manufactures Of Metals Nes,1.69,347048.0
2019-10-01,Office Machines & Automatic Data-Processing Machines,1.75,1889448.0
2019-10-01,Telecommunications & Sound-Recording & Reproducing Apparatus & Equipment,1.76,2076137.0
2019-10-01,Electrical Machinery Apparatus & Appliances Nes & Electrical Parts Thereof,1.77,12262952.0
2019-10-01,Articles Of Apparel & Clothing Accessories,1.84,160172.0
2019-10-01,Professional Scientific & Controlling Instruments & Apparatus Nes,1.87,1703108.0
2019-10-01,Photographic Apparatus Equipment & Supplies & Optical Goods Nes; Watches & Clocks,1.88,571133.0
2019-10-01,Miscellaneous Manufactured Articles Nes,1.89,1676083.0
2019-11-01,Total Merchandise Exports,1,45758743.0
2019-11-01,"Fish, Seafood (Excl Marine Mammals) & Preparations",1.4,40597.0
2019-11-01,Vegetables & Fruit,1.6,30167.0
2019-11-01,"Coffee, Tea, Cocoa, Spices & Manufactures",1.8,116754.0
2019-11-01,Beverages,1.11,402674.0
2019-11-01,Tobacco & Manufactures,1.12,146233.0
2019-11-01,Crude Rubber,1.23,116757.0
2019-11-01,Crude Fertilizers & Minerals (Excl Division 56 Coal Petroleum & Precious Stones),1.27,9523.0
2019-11-01,Metalliferous Ores & Metal Scrap,1.28,106353.0
2019-11-01,Crude Animal & Vegetable Materials Nes,1.29,20070.0
2019-11-01,"Coal, Coke & Briquettes",1.32,0.0
2019-11-01,Petroleum & Products & Related Materials,1.33,5542384.0
2019-11-01,Gas,1.34,20015.0
2019-11-01,Oil Bunkers,1.39,1394996.0
2019-11-01,Fixed Vegetable Fats & Oils Crude Refined Or Fractionated,1.42,13257.0
2019-11-01,Animal Or Vegetable Fats & Oils Processed Waxes Of Animal Or Vegetable Origin Inedible Mixtures Or Preparations Of Animal Or Vegetable Fats Or Oils Nes,1.43,5698.0
2019-11-01,Organic Chemicals,1.51,1304218.0
2019-11-01,Medicinal & Pharmaceutical Products,1.54,1072284.0
